(base) tsp330@TSP330-PC:~/Pytorch-Handwritten-Mathematical-Expression-Recognition$ python3 Train.py
total words/phones 112
total  8359 batch data loaded
ignore 476 images
total  925 batch data loaded
ignore 61 images
epoch is 0, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 94.721869
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 15.791%, running_loss is 0.040775
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 17.227%, running_loss is 0.015135
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 18.663%, running_loss is 0.032360
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 20.098%, running_loss is 0.024149
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 21.534%, running_loss is 0.039987
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 22.969%, running_loss is 0.041661
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 24.405%, running_loss is 0.013837
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 25.840%, running_loss is 1.758257
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 27.276%, running_loss is 0.028986
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 28.712%, running_loss is 0.027369
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 30.147%, running_loss is 1.426643
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 31.583%, running_loss is 0.071567
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 33.018%, running_loss is 1.059004
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 34.454%, running_loss is 0.039541
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 35.889%, running_loss is 1.388165
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 37.325%, running_loss is 0.019171
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 38.761%, running_loss is 2.477507
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 40.196%, running_loss is 0.028887
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 41.632%, running_loss is 0.037737
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 43.067%, running_loss is 1.339309
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 44.503%, running_loss is 0.139741
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 45.939%, running_loss is 3.212108
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 47.374%, running_loss is 1.751338
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 48.810%, running_loss is 0.016367
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 50.245%, running_loss is 0.014980
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 51.681%, running_loss is 0.046702
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 53.116%, running_loss is 0.033466
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 54.552%, running_loss is 0.048064
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 55.988%, running_loss is 1.383917
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 57.423%, running_loss is 1.271911
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 58.859%, running_loss is 0.044395
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 60.294%, running_loss is 0.014103
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 61.730%, running_loss is 1.409371
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 63.165%, running_loss is 0.030123
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 64.601%, running_loss is 0.024085
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 66.037%, running_loss is 1.158253
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 67.472%, running_loss is 0.049075
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 68.908%, running_loss is 1.526971
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 70.343%, running_loss is 1.924480
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 71.779%, running_loss is 2.762722
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 73.214%, running_loss is 0.012297
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 74.650%, running_loss is 0.017287
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 76.086%, running_loss is 2.639379
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 77.521%, running_loss is 0.018881
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 78.957%, running_loss is 0.025641
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 80.392%, running_loss is 0.060094
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 81.828%, running_loss is 0.024346
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 83.264%, running_loss is 1.339508
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 84.699%, running_loss is 1.600275
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 86.135%, running_loss is 0.063559
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 87.570%, running_loss is 1.147509
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 89.006%, running_loss is 0.020013
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 90.441%, running_loss is 0.920625
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 91.877%, running_loss is 0.025570
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 93.313%, running_loss is 0.041615
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 94.748%, running_loss is 0.041569
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 96.184%, running_loss is 0.037066
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 97.619%, running_loss is 0.021096
epoch is 102, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 99.055%, running_loss is 0.034686
epoch is 102, the whole loss is 0.586053
Now, begin testing!!
total_line_rec is 348
wer is 0.17945
sacc is 0.37662
whole loss is 0.00000
the best is 0.385281
the loss is bigger than before,so do not save the model
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 0.056170
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 2.871%, running_loss is 0.014558
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 4.307%, running_loss is 0.067434
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 5.742%, running_loss is 1.642499
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 7.178%, running_loss is 0.011573
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 8.613%, running_loss is 0.020155
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 10.049%, running_loss is 0.027087
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 11.485%, running_loss is 1.227774
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 12.920%, running_loss is 0.024862
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 14.356%, running_loss is 0.032761
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 15.791%, running_loss is 0.038885
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 17.227%, running_loss is 1.544706
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 18.663%, running_loss is 0.013650
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 20.098%, running_loss is 0.015294
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 21.534%, running_loss is 0.021993
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 22.969%, running_loss is 1.120816
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 24.405%, running_loss is 0.021788
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 25.840%, running_loss is 1.370345
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 27.276%, running_loss is 0.806581
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 28.712%, running_loss is 0.018942
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 30.147%, running_loss is 2.249144
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 31.583%, running_loss is 2.418142
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 33.018%, running_loss is 0.023627
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 34.454%, running_loss is 0.879669
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 35.889%, running_loss is 0.031732
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 37.325%, running_loss is 1.451729
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 38.761%, running_loss is 0.018320
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 40.196%, running_loss is 0.021610
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 41.632%, running_loss is 1.438166
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 43.067%, running_loss is 0.979080
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 44.503%, running_loss is 0.022370
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 45.939%, running_loss is 0.020693
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 47.374%, running_loss is 0.033107
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 48.810%, running_loss is 0.023053
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 50.245%, running_loss is 0.014188
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 51.681%, running_loss is 0.030296
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 53.116%, running_loss is 0.059628
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 54.552%, running_loss is 1.190353
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 55.988%, running_loss is 2.023933
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 57.423%, running_loss is 0.029285
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 58.859%, running_loss is 1.928206
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 60.294%, running_loss is 1.008662
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 61.730%, running_loss is 0.038679
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 63.165%, running_loss is 3.074434
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 64.601%, running_loss is 2.036932
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 66.037%, running_loss is 0.027046
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 67.472%, running_loss is 0.020538
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 68.908%, running_loss is 0.087189
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 70.343%, running_loss is 0.039817
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 71.779%, running_loss is 0.027103
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 73.214%, running_loss is 0.031586
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 74.650%, running_loss is 0.019452
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 76.086%, running_loss is 0.021291
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 77.521%, running_loss is 0.032975
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 78.957%, running_loss is 0.008931
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 80.392%, running_loss is 1.384670
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 81.828%, running_loss is 0.030059
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 83.264%, running_loss is 0.028991
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 84.699%, running_loss is 0.015040
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 86.135%, running_loss is 0.027667
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 87.570%, running_loss is 0.011496
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 89.006%, running_loss is 0.018909
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 90.441%, running_loss is 2.859679
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 91.877%, running_loss is 0.073238
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 93.313%, running_loss is 0.026553
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 94.748%, running_loss is 2.300989
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 96.184%, running_loss is 2.578305
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 97.619%, running_loss is 0.012115
epoch is 103, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 99.055%, running_loss is 0.058729
epoch is 103, the whole loss is 0.558229
Now, begin testing!!
total_line_rec is 342
wer is 0.17833
sacc is 0.37013
whole loss is 0.00000
the best is 0.385281
the loss is bigger than before,so do not save the model
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 1.261373
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 2.871%, running_loss is 0.027091
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 4.307%, running_loss is 0.016967
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 5.742%, running_loss is 1.503720
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 7.178%, running_loss is 0.050809
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 8.613%, running_loss is 0.027445
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 10.049%, running_loss is 0.033612
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 11.485%, running_loss is 0.039682
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 12.920%, running_loss is 0.024776
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 14.356%, running_loss is 0.032259
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 15.791%, running_loss is 5.615755
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 17.227%, running_loss is 0.030102
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 18.663%, running_loss is 1.910460
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 20.098%, running_loss is 0.034891
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 21.534%, running_loss is 0.021165
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 22.969%, running_loss is 0.062675
epoch is 104, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 24.405%, running_loss is 2.025182
